%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1629387400319698344,126019,1629387400299999952,gpsRover,1,3,33.91113283,-84.5300072268,300.983,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400370681807,126020,1629387400349999905,gpsRover,1,3,33.9111328392,-84.5300072372,300.975,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400419643042,126021,1629387400400000095,gpsRover,1,3,33.9111328282,-84.5300072337,300.983,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400470656290,126022,1629387400450000048,gpsRover,1,3,33.9111328292,-84.5300072537,300.979,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400523548365,126023,1629387400500000000,gpsRover,1,3,33.9111328277,-84.5300072545,300.987,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400569634222,126024,1629387400549999952,gpsRover,1,3,33.9111328317,-84.5300072392,300.981,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400619506053,126025,1629387400599999905,gpsRover,1,3,33.9111328295,-84.5300072243,300.985,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400669305877,126026,1629387400650000095,gpsRover,1,3,33.9111328193,-84.5300072062,300.987,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400719390588,126027,1629387400700000048,gpsRover,1,3,33.9111327953,-84.5300072365,300.988,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400769333627,126028,1629387400750000000,gpsRover,1,3,33.9111327893,-84.5300072507,300.985,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400819624890,126029,1629387400799999952,gpsRover,1,3,33.911132784,-84.5300072458,300.988,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400870493301,126030,1629387400849999905,gpsRover,1,3,33.911132775,-84.5300072303,300.985,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400920385933,126031,1629387400900000095,gpsRover,1,3,33.9111327738,-84.5300072192,300.988,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387400969403373,126032,1629387400950000048,gpsRover,1,3,33.9111327907,-84.5300071932,300.991,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
