%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1595530175365404534,12704,1595530175349999905,gpsRover,1,3,33.9108928717,-84.530089265,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175416405013,12705,1595530175400000095,gpsRover,1,3,33.910892865,-84.530089255,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175465740960,12706,1595530175450000048,gpsRover,1,3,33.9108928617,-84.5300892567,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175515322615,12707,1595530175500000000,gpsRover,1,3,33.9108928567,-84.5300892767,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175565336650,12708,1595530175549999952,gpsRover,1,3,33.9108928567,-84.5300892883,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175615287993,12709,1595530175599999905,gpsRover,1,3,33.9108928567,-84.53008929,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175666249666,12710,1595530175650000095,gpsRover,1,3,33.9108928617,-84.5300892867,300.273,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175715383647,12711,1595530175700000048,gpsRover,1,3,33.9108928583,-84.5300892867,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175765099415,12712,1595530175750000000,gpsRover,1,3,33.9108928517,-84.5300892983,300.272,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175816108364,12713,1595530175799999952,gpsRover,1,3,33.9108928617,-84.5300892883,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175865031105,12714,1595530175849999905,gpsRover,1,3,33.9108928617,-84.5300892817,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175915968030,12715,1595530175900000095,gpsRover,1,3,33.9108928533,-84.5300892917,300.273,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530175965923221,12716,1595530175950000048,gpsRover,1,3,33.9108928517,-84.5300892967,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176016852485,12717,1595530176000000000,gpsRover,1,3,33.9108928567,-84.5300893083,300.272,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176082816191,12718,1595530176049999952,gpsRover,1,3,33.9108928517,-84.5300893133,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176114858356,12719,1595530176099999905,gpsRover,1,3,33.9108928533,-84.5300893067,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176165820551,12720,1595530176150000095,gpsRover,1,3,33.9108928517,-84.5300893117,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176215726985,12721,1595530176200000048,gpsRover,1,3,33.9108928417,-84.530089305,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176265692237,12722,1595530176250000000,gpsRover,1,3,33.9108928417,-84.530089295,300.266,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176315648192,12723,1595530176299999952,gpsRover,1,3,33.9108928333,-84.5300892933,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176365596338,12724,1595530176349999905,gpsRover,1,3,33.9108928333,-84.5300892967,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176415628899,12725,1595530176400000095,gpsRover,1,3,33.9108928417,-84.53008932,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176465516598,12726,1595530176450000048,gpsRover,1,3,33.9108928433,-84.5300893333,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176515612009,12727,1595530176500000000,gpsRover,1,3,33.9108928333,-84.5300893267,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176565480761,12728,1595530176549999952,gpsRover,1,3,33.910892845,-84.5300893117,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176615411001,12729,1595530176599999905,gpsRover,1,3,33.9108928433,-84.53008931,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176665368037,12730,1595530176650000095,gpsRover,1,3,33.9108928283,-84.530089315,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176716335748,12731,1595530176700000048,gpsRover,1,3,33.9108928283,-84.53008932,300.271,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176765227974,12732,1595530176750000000,gpsRover,1,3,33.91089283,-84.5300893217,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176815233136,12733,1595530176799999952,gpsRover,1,3,33.910892815,-84.5300893417,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176866211100,12734,1595530176849999905,gpsRover,1,3,33.9108928067,-84.53008935,300.27,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176915170629,12735,1595530176900000095,gpsRover,1,3,33.9108928117,-84.5300893383,300.263,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530176966277328,12736,1595530176950000048,gpsRover,1,3,33.910892825,-84.5300893383,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177016091759,12737,1595530177000000000,gpsRover,1,3,33.91089282,-84.53008934,300.268,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177082044688,12738,1595530177049999952,gpsRover,1,3,33.910892795,-84.5300893417,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177115952305,12739,1595530177099999905,gpsRover,1,3,33.9108927967,-84.53008934,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177165009119,12740,1595530177150000095,gpsRover,1,3,33.9108927917,-84.5300893517,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177215851618,12741,1595530177200000048,gpsRover,1,3,33.9108927733,-84.5300893517,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177265849273,12742,1595530177250000000,gpsRover,1,3,33.91089278,-84.5300893367,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177315848763,12743,1595530177299999952,gpsRover,1,3,33.9108927867,-84.530089355,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177365756843,12744,1595530177349999905,gpsRover,1,3,33.9108927817,-84.5300893683,300.267,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177415887781,12745,1595530177400000095,gpsRover,1,3,33.9108927817,-84.5300893533,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177466228027,12746,1595530177450000048,gpsRover,1,3,33.910892775,-84.5300893483,300.269,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177515636490,12747,1595530177500000000,gpsRover,1,3,33.91089277,-84.5300893533,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177565711828,12748,1595530177549999952,gpsRover,1,3,33.910892765,-84.5300893583,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177615576514,12749,1595530177599999905,gpsRover,1,3,33.9108927583,-84.5300893467,300.264,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
1595530177665535757,12750,1595530177650000095,gpsRover,1,3,33.9108927617,-84.5300893367,300.265,0.019881,0.0,0.0,0.0,0.021316,0.0,0.0,0.0,0.088209,2
